field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Aiko,Aiko 440Wp | All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/ak-a440-mah54mb-bk,50.16,69+
DMEGC,DMEGC 440Wp | All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/dm440m10rt-54hbb-bk,51.92,69+
Jinko,Jinko 440Wp | All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/jkm440n-54hl4r-bk,51.92,69+
Jinko,Jinko 435Wp | All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/jkm435n-54hl4r-bk,48.29,69+
JA,JA Solar 440Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/jam54d41-440n-lb-bk,53.24,69+
Aiko,Aiko 455Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/ak-a455-mah54db-bk,75.08,69+
DMEGC,DMEGC 450Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:23,Libra,https://shop.libra.energy/en_GB/product/dm450m10rt-b54hbb-bk,58.05,69+
Jinko,Jinko 445Wp | Black-White,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:24,Libra,https://shop.libra.energy/en_GB/product/jkm445n-54hl4r-v-b-2,49.40,69+
BISOL,BISOL 305Wp | Terracotta-Terracotta,Module,0,Netherlands,Yes,0,547,15/12/2024 09:03:24,Libra,https://shop.libra.energy/en_GB/product/bdo-305m-terra,266.94,547
JA,JA Solar 580Wp | Glass-Glass/Silver-White,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:35,Libra,https://shop.libra.energy/en_GB/product/jam66d42-580-mb,63.80,69+
JA,JA Solar 525Wp | Glass-Glass/Black-White,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:35,Libra,https://shop.libra.energy/en_GB/product/jam60d42-525-lb,62.48,69+
AEG,AEG 455Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,22,15/12/2024 09:03:35,Libra,https://shop.libra.energy/en_GB/product/as-m1089b-ga-hv-455,116.03,22
Meyer,Meyer Burger 390Wp | All Black,Module,0,Netherlands,Yes,0,375,15/12/2024 09:03:36,Libra,https://shop.libra.energy/en_GB/product/mb-390-hjt120-hc-bk,89.70,375
Jolywood,Jolywood 410Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,3,15/12/2024 09:03:36,Libra,https://shop.libra.energy/en_GB/product/jw-hd108n-410-bk,55.76,3
Risen,Risen 410Wp | Black and White,Module,0,Netherlands,Yes,0,31,15/12/2024 09:03:36,Libra,https://shop.libra.energy/en_GB/product/rsm120-8-410m-b,55.35,31
DMEGC,DMEGC 460Wp | Black-White,Module,0,Netherlands,Yes,0,14,15/12/2024 09:03:36,Libra,https://shop.libra.energy/en_GB/product/dm460m6-72hsw-v,41.86,14
DMEGC,DMEGC 580Wp | Glass-Glass/Silver-White,Module,0,Netherlands,Yes,0,10,15/12/2024 09:03:36,Libra,https://shop.libra.energy/en_GB/product/dm580m10t-b72hsw,69.02,10
JA,JA Solar 445Wp | Glass-Glass/Black-White,Module,0,Netherlands,Yes,0,19,15/12/2024 09:03:36,Libra,https://shop.libra.energy/en_GB/product/jam54d40-445n-lb-b,56.07,19
Aiko,Aiko 460Wp | All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:47,Libra,https://shop.libra.energy/en_GB/product/ak-a460-mah54mb-bk,76.36,69+
Aiko,Aiko 460 Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:03:47,Libra,https://shop.libra.energy/en_GB/product/ak-a460-mah54db-bk,81.42,69+
Aiko,Aiko 445Wp | Black-White | Lightweight,Module,0,Netherlands,Yes,0,19,15/12/2024 09:03:47,Libra,https://shop.libra.energy/en_GB/product/ak-a445-mah54tm-b,127.27,19
DMEGC,DMEGC 505Wp | Glass-Glass/Silver-White,Module,0,Netherlands,Yes,0,22,15/12/2024 09:03:47,Libra,https://shop.libra.energy/en_GB/product/dm505m10rt-b60hsw-v,57.07,22
JA,JA Solar 440Wp | Glass -Glass/Black-White,Module,0,Netherlands,Yes,0,21,15/12/2024 09:03:47,Libra,https://shop.libra.energy/en_GB/product/jam54d40-440-gb-b,53.24,21
TW,TW Solar 445Wp | Glass-Glass/Black-White,Module,0,Netherlands,Yes,0,17,15/12/2024 09:03:47,Libra,https://shop.libra.energy/en_GB/product/twmnh-48hd-445-b,55.63,17
Aiko,Aiko 465Wp | Black-White,Module,0,Netherlands,Yes,0,22,15/12/2024 09:03:48,Libra,https://shop.libra.energy/en_GB/product/ak-a465-mah54mw-b,64.17,22
JA,JA Solar 445Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,19,15/12/2024 09:03:48,Libra,https://shop.libra.energy/en_GB/product/jam54d41-445n-lb-bk,57.41,19
Jinko,Jinko 525Wp | Silver-Transparent,Module,0,Netherlands,Yes,0,5,15/12/2024 09:03:48,Libra,https://shop.libra.energy/en_GB/product/jkm525m-72hl4-tv,60.38,5
Aiko,Aiko 465Wp | All Black,Module,0,Netherlands,Yes,0,16,15/12/2024 09:04:01,Libra,https://shop.libra.energy/en_GB/product/ak-a465-mah54mb-bk,79.05,16
Aiko,Aiko 465Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,67,15/12/2024 09:04:01,Libra,https://shop.libra.energy/en_GB/product/ak-a465-mah54db-bk,85.56,67
TW,TW Solar 400Wp | All Black,Module,0,Netherlands,Yes,0,11,15/12/2024 09:04:01,Libra,https://shop.libra.energy/en_GB/product/tw400map-108-h-bk,45.60,11
DMEGC,DMEGC 580Wp | Glass-Glass/Silver-White,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:04:01,Libra,https://shop.libra.energy/en_GB/product/dm580m10t-b72hsw-1,66.70,69+
JA,JA Solar | 435Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,69+,15/12/2024 09:04:01,Libra,https://shop.libra.energy/en_GB/product/jam54d41-435n-gb-bk,53.07,69+
JA,JA Solar 435Wp | Glass-Glass/All Black,Module,0,Netherlands,Yes,0,1,15/12/2024 09:04:01,Libra,https://shop.libra.energy/en_GB/product/jam54d41-435n-lb-bk,39.16,1
SolarEdge,SolarEdge | Optimiser S440-1GM4MRM,Inverter,0,Netherlands,Yes,0,50+,15/12/2024 09:04:10,Libra,https://shop.libra.energy/en_GB/product/ses440-1gm4mrm,50.24,50+
SolarEdge,SolarEdge | Optimiser S500-1GM4MRM,Inverter,0,Netherlands,Yes,0,2,15/12/2024 09:04:10,Libra,https://shop.libra.energy/en_GB/product/ses500-1gm4mrm,53.88,2
Solis,Solis | 2.5K-S6,Inverter,0,Netherlands,Yes,0,122,15/12/2024 09:04:10,Libra,https://shop.libra.energy/en_GB/product/solis-2-5k-s6,385.34,122
Solis,Solis | mini-2000-S6,Inverter,0,Netherlands,Yes,0,277,15/12/2024 09:04:11,Libra,https://shop.libra.energy/en_GB/product/solis-mini-2000-s6,269.43,277
Solis,Solis | mini-1500-S6,Inverter,0,Netherlands,Yes,0,105,15/12/2024 09:04:11,Libra,https://shop.libra.energy/en_GB/product/solis-mini-1500-s6,231.83,105
Solis,Solis | mini-2500-S6,Inverter,0,Netherlands,Yes,0,146,15/12/2024 09:04:11,Libra,https://shop.libra.energy/en_GB/product/solis-mini-2500-s6,300.75,146
Solis,Solis | mini-1000-S6,Inverter,0,Netherlands,Yes,0,55,15/12/2024 09:04:11,Libra,https://shop.libra.energy/en_GB/product/solis-mini-1000-s6,213.03,55
Solis,Solis | mini-700-S6,Inverter,0,Netherlands,Yes,0,39,15/12/2024 09:04:11,Libra,https://shop.libra.energy/en_GB/product/solis-mini-700-s6,213.03,39
GoodWe,GoodWe | 29.9K-ET | Hybrid,Inverter,0,Netherlands,Yes,0,72,15/12/2024 09:04:21,Libra,https://shop.libra.energy/en_GB/product/gw29-9k-et,"2,516.69",72
Solis,Solis | 110K-5G-PRO,Inverter,0,Netherlands,Yes,0,11,15/12/2024 09:04:21,Libra,https://shop.libra.energy/en_GB/product/solis-110k-5g-pro,"1,431.90",11
SolarEdge,SolarEdge | SE4K-RW0TEBEN4,Inverter,0,Netherlands,Yes,0,109,15/12/2024 09:04:22,Libra,https://shop.libra.energy/en_GB/product/se4k-rw0teben4,243.10,109
Solis,Solis | 4.6K-S6,Inverter,0,Netherlands,Yes,0,90,15/12/2024 09:04:22,Libra,https://shop.libra.energy/en_GB/product/solis-4-6k-s6,350.70,90
SolarEdge,SolarEdge | Home Wave Inverter | SE6000H,Inverter,0,Netherlands,Yes,0,6,15/12/2024 09:04:22,Libra,https://shop.libra.energy/en_GB/product/se6000h-rw000ben4,306.90,6
GoodWe,GoodWe | 30K-MT-RS485,Inverter,0,Netherlands,Yes,0,80,15/12/2024 09:04:22,Libra,https://shop.libra.energy/en_GB/product/gw30k-mt-rs485,853.37,80
GoodWe,GoodWe | 25K-MT-RS485,Inverter,0,Netherlands,Yes,0,17,15/12/2024 09:04:22,Libra,https://shop.libra.energy/en_GB/product/gw25k-mt-rs485,"1,431.02",17
Solis,Solis | mini-3600-S6,Inverter,0,Netherlands,Yes,0,275,15/12/2024 09:04:22,Libra,https://shop.libra.energy/en_GB/product/solis-mini-3600-s6,366.54,275
Solis,Solis | 4K-S6,Inverter,0,Netherlands,Yes,0,88,15/12/2024 09:04:34,Libra,https://shop.libra.energy/en_GB/product/solis-4k-s6,460.53,88
Solis,Solis | 3K-S6,Inverter,0,Netherlands,Yes,0,155,15/12/2024 09:04:34,Libra,https://shop.libra.energy/en_GB/product/solis-3k-s6,397.87,155
Solis,Solis | 3.6K-S6,Inverter,0,Netherlands,Yes,0,289,15/12/2024 09:04:34,Libra,https://shop.libra.energy/en_GB/product/solis-3-6k-s6,441.73,289
Solis,Solis | 5K-S5-3P,Inverter,0,Netherlands,Yes,0,4,15/12/2024 09:04:34,Libra,https://shop.libra.energy/en_GB/product/solis-5k-s5-3p,692.36,4
Solis,Solis | 5K-S6,Inverter,0,Netherlands,Yes,0,72,15/12/2024 09:04:35,Libra,https://shop.libra.energy/en_GB/product/solis-5k-s6,310.49,72
Solis,Solis | 4K-S5-3P,Inverter,0,Netherlands,Yes,0,3,15/12/2024 09:04:35,Libra,https://shop.libra.energy/en_GB/product/solis-4k-s5-3p,679.83,3
GoodWe,GoodWe | 4K-SDT,Inverter,0,Netherlands,Yes,0,69,15/12/2024 09:04:35,Libra,https://shop.libra.energy/en_GB/product/gw4000-sdt-20-wifi,655.20,69
Solis,Solis | 3K-S5-3P,Inverter,0,Netherlands,Yes,0,21,15/12/2024 09:04:36,Libra,https://shop.libra.energy/en_GB/product/solis-3k-s5-3p,673.56,21
Huawei,Huawei | Optimizer SUN2000-450W,Inverter,0,Netherlands,Yes,0,293,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/hua-sun2000-450w-p2,34.40,293
SolarEdge,SolarEdge | Home Wave Inverter | SE4000H,Inverter,0,Netherlands,Yes,0,344,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/se4000h-rw000ben4,410.20,344
SolarEdge,SolarEdge | SE9K-RW0TEBEN4,Inverter,0,Netherlands,Yes,0,65,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/se9k-rw0teben4,676.96,65
Solis,Solis | 60K-S5,Inverter,0,Netherlands,Yes,0,44,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/solis-60k-s5,"2,281.44",44
GoodWe,GoodWe | 10KN-ET PLUS+ | Hybrid,Inverter,0,Netherlands,Yes,0,35,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/gw10kn-et-spd2,838.53,35
GoodWe,GoodWe | 20K-ET | Hybrid,Inverter,0,Netherlands,Yes,0,41,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/gw20k-et,"1,726.28",41
SolarEdge,SolarEdge | Home Wave Inverter | SE3500H,Inverter,0,Netherlands,Yes,0,242,15/12/2024 09:04:48,Libra,https://shop.libra.energy/en_GB/product/se3500h-rw000ben4,423.97,242
SolarEdge,SolarEdge | Home Wave Inverter | SE3680H,Inverter,0,Netherlands,Yes,0,171,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/se3680h-rw000ben4,430.34,171
GoodWe,GoodWe | 50KS-MT-AFCI,Inverter,0,Netherlands,Yes,0,86,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/gw50ks-mt-afci,"1,269.20",86
GoodWe,GoodWe | 60KS-MT-AFCI,Inverter,0,Netherlands,Yes,0,33,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/gw60ks-mt-afci,"1,401.66",33
APsystems,APsystems | Micro inverter | DS3D,Inverter,0,Netherlands,Yes,0,5+,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/aps-ds3d,195.39,5+
Huawei,Huawei | SUN2000-12KTL-M5 | Inverter,Inverter,0,Netherlands,Yes,0,4,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/hua-12ktl-m5,961.75,4
Huawei,Huawei | SUN2000-15KTL-M5 | Inverter,Inverter,0,Netherlands,Yes,0,6,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/hua-15ktl-m5,"1,149.88",6
Huawei,Huawei | SUN2000-17KTL-M5 | Inverter,Inverter,0,Netherlands,Yes,0,11,15/12/2024 09:05:01,Libra,https://shop.libra.energy/en_GB/product/hua-17ktl-m5,"1,184.76",11
Huawei,Huawei | SUN2000-3KTL-L1 | Inverter,Inverter,0,Netherlands,Yes,0,36,15/12/2024 09:05:14,Libra,https://shop.libra.energy/en_GB/product/hua-3ktl-l1,407.48,36
Huawei,Huawei | SUN2000-4.6KTL-L1 | Inverter,Inverter,0,Netherlands,Yes,0,30,15/12/2024 09:05:14,Libra,https://shop.libra.energy/en_GB/product/hua-4-6ktl-l1,582.77,30
Huawei,Huawei | SUN2000-4KTL-L1 | Inverter,Inverter,0,Netherlands,Yes,0,35,15/12/2024 09:05:14,Libra,https://shop.libra.energy/en_GB/product/hua-4ktl-l1,532.31,35
Huawei,Huawei | SUN2000-5KTL-L1 | Inverter,Inverter,0,Netherlands,Yes,0,4,15/12/2024 09:05:14,Libra,https://shop.libra.energy/en_GB/product/hua-5ktl-l1,590.35,4
GoodWe,GoodWe | 3600-ES-20 | Hybrid,Inverter,0,Netherlands,Yes,0,6,15/12/2024 09:05:14,Libra,https://shop.libra.energy/en_GB/product/gw3600-es-20-2,919.33,6
GoodWe,GoodWe | 100K-HT,Inverter,0,Netherlands,0,0,0,15/12/2024 09:05:15,Libra,https://shop.libra.energy/en_GB/product/gw100k-ht-afci,"3,378.54",0
SolarEdge,SolarEdge | Optimiser SES1200-1GM4MBV,Inverter,0,Netherlands,Yes,0,43,15/12/2024 09:05:15,Libra,https://shop.libra.energy/en_GB/product/ses1200-1gm4mbv,79.05,43
GoodWe,GoodWe | 3600N-EH PLUS+ | Hybrid,Inverter,0,Netherlands,Yes,0,6,15/12/2024 09:05:15,Libra,https://shop.libra.energy/en_GB/product/gw3600n-eh,897.60,6
Solis,Solis | 80K-5G-PRO,Inverter,0,Netherlands,Yes,0,11,15/12/2024 09:05:27,Libra,https://shop.libra.energy/en_GB/product/solis-80k-5g-pro,"1,219.56",11
APsystems,APsystems | Microinverter | QT2,Inverter,0,Netherlands,Yes,0,296,15/12/2024 09:05:27,Libra,https://shop.libra.energy/en_GB/product/aps-qt2-eu,281.49,296
APsystems,APsystems | Microinverter | DS3,Inverter,0,Netherlands,0,0,0,15/12/2024 09:05:27,Libra,https://shop.libra.energy/en_GB/product/aps-ds3-eu,131.74,0
SolarEdge,SolarEdge | Optimiser SES1000-1GM4MBT,Inverter,0,Netherlands,Yes,0,24,15/12/2024 09:05:28,Libra,https://shop.libra.energy/en_GB/product/ses1000-1gm4mbt,66.79,24
Enphase,Enphase | Microinverter IQ 8AC,Inverter,0,Netherlands,Yes,0,55+,15/12/2024 09:05:28,Libra,https://shop.libra.energy/en_GB/product/enp-iq8ac-72-m-int,127.38,55+
Solis,Solis | 4K-3P-RHI-HVES-5G | Hybrid,Inverter,0,Netherlands,Yes,0,47,15/12/2024 09:05:38,Libra,https://shop.libra.energy/en_GB/product/solis-rhi-3p4k-hves,740.49,47
Solis,Solis | 6K-3P-RHI-HVES-5G | Hybrid,Inverter,0,Netherlands,Yes,0,4,15/12/2024 09:05:39,Libra,https://shop.libra.energy/en_GB/product/solis-rhi-3p6k-hves,"1,228.08",4
APsystems,APsystems | ELS-5K | AC coupled,Inverter,0,Netherlands,0,0,0,15/12/2024 09:05:39,Libra,https://shop.libra.energy/en_GB/product/aps-els-5k,"1,182.27",0
Enphase,Enphase | Microinverter IQ8HC,Inverter,0,Netherlands,Yes,0,55+,15/12/2024 09:05:39,Libra,https://shop.libra.energy/en_GB/product/enp-iq8hc-72-m-int,134.02,55+
SolarEdge,SolarEdge | SE100K-RW00IBNQ4 | Synergy inverter,Inverter,0,Netherlands,Yes,0,15,15/12/2024 09:05:39,Libra,https://shop.libra.energy/en_GB/product/se100k-rw00ibnq4,"1,045.03",15
SolarEdge,SolarEdge | SE66.6K-RW00IBNQ4 | Synergy inverter,Inverter,0,Netherlands,Yes,0,15,15/12/2024 09:05:53,Libra,https://shop.libra.energy/en_GB/product/se66-6k-rw00ibnq4,992.04,15
Solis,Solis | 8K-S5-3P,Inverter,0,Netherlands,Yes,0,18,15/12/2024 09:05:53,Libra,https://shop.libra.energy/en_GB/product/solis-8k-s5-3p,780.08,18
Solis,Solis | 6K-S5-3P,Inverter,0,Netherlands,Yes,0,9,15/12/2024 09:05:53,Libra,https://shop.libra.energy/en_GB/product/solis-6k-s5-3p,723.69,9
GoodWe,GoodWe | 5K-SDT,Inverter,0,Netherlands,Yes,0,17,15/12/2024 09:05:53,Libra,https://shop.libra.energy/en_GB/product/gw5000-sdt-20-wifi,694.06,17
GoodWe,GoodWe | 25K-ET | Hybrid,Inverter,0,Netherlands,Yes,0,45,15/12/2024 09:05:53,Libra,https://shop.libra.energy/en_GB/product/gw25k-et,"2,310.40",45
Solis,Solis | S5-EH1P3K-L | Hybrid,Inverter,0,Netherlands,Yes,0,30,15/12/2024 09:05:54,Libra,https://shop.libra.energy/en_GB/product/solis-s5-eh1p3k-l,854.42,30
Solis,Solis | S5-EH1P4.6K-L | Hybrid,Inverter,0,Netherlands,Yes,0,6,15/12/2024 09:05:55,Libra,https://shop.libra.energy/en_GB/product/solis-s5-eh1p4-6k-l,899.98,6
SolarEdge,SolarEdge | Home Wave Inverter | SE2200H,Inverter,0,Netherlands,Yes,0,268,15/12/2024 09:06:06,Libra,https://shop.libra.energy/en_GB/product/se2200h-rw000ben4,339.94,268
GoodWe,GoodWe | 8K-BT | AC coupled,Inverter,0,Netherlands,Yes,0,1,15/12/2024 09:06:07,Libra,https://shop.libra.energy/en_GB/product/gw8k-bt,"1,133.15",1
Solis,Solis | S6-EH3P10K-H-EU | Hybrid,Inverter,0,Netherlands,Yes,0,52,15/12/2024 09:06:07,Libra,https://shop.libra.energy/en_GB/product/solis-s6-eh3p10k-heu,"1,480.99",52
Solis,Solis | S5-EH3P5K-H-EU | Hybrid,Inverter,0,Netherlands,Yes,0,30,15/12/2024 09:06:07,Libra,https://shop.libra.energy/en_GB/product/solis-s6-eh3p5k-heu,"1,310.11",30
Solis,Solis | S5-EH3P6K-H-EU | Hybrid,Inverter,0,Netherlands,Yes,0,14,15/12/2024 09:06:07,Libra,https://shop.libra.energy/en_GB/product/solis-s6-eh3p6k-heu,"1,367.06",14
Solis,Solis | S5-EH3P8K-H-EU | Hybrid,Inverter,0,Netherlands,Yes,0,8,15/12/2024 09:06:07,Libra,https://shop.libra.energy/en_GB/product/solis-s6-eh3p8k-heu,"1,424.02",8
GoodWe,GoodWe | 2500-XS-30,Inverter,0,Netherlands,Yes,0,20,15/12/2024 09:06:17,Libra,https://shop.libra.energy/en_GB/product/gw2500-xs-30,298.43,20
GoodWe,GoodWe | 3000-XS-30,Inverter,0,Netherlands,Yes,0,108,15/12/2024 09:06:17,Libra,https://shop.libra.energy/en_GB/product/gw3000-xs-30,327.03,108
