field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Huawei,SUN5000-12K-MAP0 (only fully optimized),Inverter,0,0,Yes,0,19,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/special-offers/new/64520/sun5000-12k-map0-only-fully-optimized?c=63,1312.71,19
Delta,RPI M10A,Inverter,0,0,Yes,0,18,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1235/rpi-m10a?c=63,870.98,18
Fronius,Symo GEN24 10.0 plus,Inverter,0,0,Yes,0,832,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1608/symo-gen24-10.0-plus?c=63,2258.43,832
LG Electronics,ESS Home 10,Inverter,0,0,Yes,0,27,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1769/ess-home-10?c=63,795.6,27
SMA,STP 10.0 TL INT BLUE,Inverter,0,0,Yes,0,184,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4147/stp-10.0-tl-int-blue?c=63,1562.33,184
SolarEdge,SE10K-RWS STOREDGE HYBRID,Inverter,0,0,Yes,0,102,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/4182/se10k-rws-storedge-hybrid?c=63,1454.35,102
Fronius,SYMO GEN24 10.0,Inverter,0,0,Yes,0,30,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4243/symo-gen24-10.0?c=63,1747.68,30
SolarEdge,SE10K SETAPP  (ONLY FOR BE/FR / 330% OVERSIZE),Inverter,0,0,Yes,0,107,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4435/se10k-setapp-only-for-be/fr/330-oversize?c=63,1013.59,107
SolarEdge,SE17K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,35,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4710/se17k-setapp-delta-grid-only-be/no/ph/tw?c=63,1014.52,35
SolarEdge,SE10K SETAPP,Inverter,0,0,Yes,0,2275,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14762/se10k-setapp?c=63,885.29,2275
SMA,STP 10.0 SMART ENERGY,Inverter,0,0,Yes,0,1101,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/23542/stp-10.0-smart-energy?c=63,2068.64,1101
Huawei,SUN2000-10KTL-M1,Inverter,0,0,Yes,0,840,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/37065/sun2000-10ktl-m1?c=63,919.57,840
SolarEdge,SE10K-RWB48BFN4 HOME HUB WITH BACKUP,Inverter,0,0,Yes,0,720,15/12/2024 09:08:27,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/39103/se10k-rwb48bfn4-home-hub-with-backup?c=63,1586.5,720
KACO new energy,BLUEBLUEPLANET 10.0 NX3 M2,Inverter,0,0,Yes,0,10,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40529/blueblueplanet-10.0-nx3-m2?c=63,1066.81,10
Kostal,Plenticore Plus 10 G2 hybrid inverter,Inverter,0,0,Yes,0,161,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41435/plenticore-plus-10-g2-hybrid-inverter?c=63,1609.38,161
Sungrow,SG10RT-V115,Inverter,0,0,Yes,0,290,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41628/sg10rt-v115?c=63,702.58,290
Goodwe,GW10KN-ET PLUS 16A  (DC/WIFI/3P-METER/BACKUP),Inverter,0,0,Yes,0,789,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42030/gw10kn-et-plus-16a-dc/wifi/3p-meter/backup?c=63,1499.49,789
Sungrow,SH10.0RT-20-V11,Inverter,0,0,Yes,0,1047,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/53071/sh10.0rt-20-v11?c=63,1587.22,1047
AXITEC,AXIhycon 10H,Inverter,0,0,Yes,0,34,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/54140/axihycon-10h?c=63,1705.65,34
KACO new energy,blueplanet hybrid 10.0 NH3-M3,Inverter,0,0,Yes,0,7,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/54690/blueplanet-hybrid-10.0-nh3-m3?c=63,1901.46,7
Huawei,"SUN2000-10KTL-BEM1 (13,5A) (ONLY FOR BE)",Inverter,0,0,Yes,0,46,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55282/sun2000-10ktl-bem1-13-5a-only-for-be?c=63,949.1,46
Trina Solar,TRH 10K-T3,Inverter,0,0,Yes,0,7,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62066/trh-10k-t3?c=63,1528.23,7
Huawei,SUN2000-10K-MAP0,Inverter,0,0,Yes,0,43,15/12/2024 09:08:28,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62425/sun2000-10k-map0?c=63,1495.84,43
SolaX Power,X3-Hybrid 10.0-D G4.2 + dongle,Inverter,0,0,Yes,0,72,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62495/x3-hybrid-10.0-d-g4.2-dongle?c=63,1610.28,72
KACO new energy,BLUEPLANET HYBRID 10.0 TL3,Inverter,0,0,Yes,0,7,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/1000/blueplanet-hybrid-10.0-tl3?c=63,600,7
SolarEdge,SE16K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,16,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4709/se16k-setapp-delta-grid-only-be/no/ph/tw?c=63,1000.81,16
SolarEdge,SE9K SETAPP,Inverter,0,0,Yes,0,633,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14761/se9k-setapp?c=63,852.31,633
Kostal,Plenticore Plus 8.5 G2 Hybrid IV,Inverter,0,0,Yes,0,35,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41434/plenticore-plus-8.5-g2-hybrid-iv?c=63,1484.54,35
Kostal,PLENTICORE G3 – M,Inverter,0,0,Yes,0,41,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55055/plenticore-g3-m?c=63,1532.88,41
Fronius,SYMO 8.2-3-M,Inverter,0,0,Yes,0,42,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/3976/symo-8.2-3-m?c=63,850,42
Delta,RPI M8A,Inverter,0,0,Yes,0,38,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1190/rpi-m8a?c=63,828.18,38
Fronius,Symo GEN24 8.0 plus,Inverter,0,0,Yes,0,1197,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1607/symo-gen24-8.0-plus?c=63,2161.8,1197
LG Electronics,ESS Home 8,Inverter,0,0,Yes,0,23,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1758/ess-home-8?c=63,742.56,23
SMA,STP 8.0 TL INT BLUE,Inverter,0,0,Yes,0,144,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4136/stp-8.0-tl-int-blue?c=63,1390.2,144
SolarEdge,SE8K-RWS STOREDGE HYBRID,Inverter,0,0,Yes,0,75,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/4181/se8k-rws-storedge-hybrid?c=63,1374.3,75
Fronius,SYMO GEN24 8.0,Inverter,0,0,Yes,0,13,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4242/symo-gen24-8.0?c=63,1646.37,13
Goodwe,GW8K-ET PLUS+  (+DC-SWITCH/WIFI/3P-METER/BACKUP),Inverter,0,0,Yes,0,2,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/7563/gw8k-et-plus-dc-switch/wifi/3p-meter/backup?c=63,980,2
SolarEdge,SE8K SETAPP,Inverter,0,0,Yes,0,814,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14760/se8k-setapp?c=63,820.13,814
SMA,STP 8.0 SMART ENERGY,Inverter,0,0,Yes,0,1454,15/12/2024 09:08:29,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/23541/stp-8.0-smart-energy?c=63,1838.36,1454
Huawei,SUN2000-8KTL-M1,Inverter,0,0,Yes,0,364,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/37064/sun2000-8ktl-m1?c=63,787.73,364
SolarEdge,SE8K-RWB48BFN4 HOME HUB WITH BACKUP,Inverter,0,0,Yes,0,1201,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/39102/se8k-rwb48bfn4-home-hub-with-backup?c=63,1505.16,1201
KACO new energy,BLUEPLANET 8.0 NX3 M2,Inverter,0,0,Yes,0,6,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40528/blueplanet-8.0-nx3-m2?c=63,970.64,6
SolaX Power,X3-PRO-8K-G2,Inverter,0,0,Yes,0,9,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40764/x3-pro-8k-g2?c=63,520,9
SolaX Power,X3-HYBRID-8.0-D G4.2,Inverter,0,0,Yes,0,101,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/40793/x3-hybrid-8.0-d-g4.2?c=63,1455.1,101
Sungrow,SH8.0RT-V112,Inverter,0,0,Yes,0,585,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41134/sh8.0rt-v112?c=63,1482.26,585
Sungrow,SG8.0RT-V115,Inverter,0,0,Yes,0,156,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41627/sg8.0rt-v115?c=63,604.04,156
Goodwe,GW8KN-ET PLUS 16A (DC/WIFI/3P-METER/BACKUP),Inverter,0,0,Yes,0,348,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42029/gw8kn-et-plus-16a-dc/wifi/3p-meter/backup?c=63,1366.89,348
SolaX Power,X3-PRO-8K-G2.1,Inverter,0,0,Yes,0,12,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/53338/x3-pro-8k-g2.1?c=63,600,12
AXITEC,AXIhycon 8H,Inverter,0,0,Yes,0,46,15/12/2024 09:08:30,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/54139/axihycon-8h?c=63,1640.05,46
KACO new energy,blueplanet hybrid 8.0 NH3-M3,Inverter,0,0,Yes,0,8,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/54689/blueplanet-hybrid-8.0-nh3-m3?c=63,1790.91,8
Trina Solar,TRH 8K-T3,Inverter,0,0,Yes,0,3,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62065/trh-8k-t3?c=63,1386.04,3
Huawei,SUN2000-8K-MAP0,Inverter,0,0,Yes,0,4,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62424/sun2000-8k-map0?c=63,1330.43,4
SOFAR,HYD 8KTL-3PH,Inverter,0,0,Yes,0,19,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62730/hyd-8ktl-3ph?c=63,1460.16,19
Huawei,SUN5000-8K-MAP0 (only fully optimized),Inverter,0,0,0,1738252800.0,0,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/special-offers/new/64519/sun5000-8k-map0-only-fully-optimized?c=63,985.62,0
SolarEdge,SE12.5K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,19,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4708/se12.5k-setapp-delta-grid-only-be/no/ph/tw?c=63,919.07,19
SolarEdge,SE7K-RWS STOREDGE HYBRID,Inverter,0,0,Yes,0,49,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/4180/se7k-rws-storedge-hybrid?c=63,1336.99,49
SolarEdge,SE7K SETAPP,Inverter,0,0,Yes,0,1322,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14759/se7k-setapp?c=63,737.68,1322
Kostal,Plenticore Plus 7.0 G2 hybrid inverter,Inverter,0,0,Yes,0,53,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41433/plenticore-plus-7.0-g2-hybrid-inverter?c=63,1346.86,53
Goodwe,GW6.5KN-ET PLUS 16 A (+DC/WIFI/SMART-METER/BACKUP),Inverter,0,0,Yes,0,119,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42028/gw6.5kn-et-plus-16-a-dc/wifi/smart-meter/backup?c=63,1335.95,119
SMA,STP 6.0 TL INT BLUE,Inverter,0,0,Yes,0,233,15/12/2024 09:08:31,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/861/stp-6.0-tl-int-blue?c=63,1158.38,233
SMA,SI 8.0H-13 ALU-WHITE,Inverter,0,0,Yes,0,11,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/996/si-8.0h-13-alu-white?c=63,2428.4,11
SMA,Sunny Boy 6.0-1AV-41  *not DE*,Inverter,0,0,Yes,0,7,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1159/sunny-boy-6.0-1av-41-not-de?c=63,876.42,7
Delta,RPI M6A,Inverter,0,0,Yes,0,38,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1189/rpi-m6a?c=63,774.88,38
SolarEdge,SE6000H HD-WAVE SETAPP  **not DE**,Inverter,0,0,Yes,0,27,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/1348/se6000h-hd-wave-setapp-not-de?c=63,650,27
Fronius,Symo GEN24 6.0 plus,Inverter,0,0,Yes,0,117,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1606/symo-gen24-6.0-plus?c=63,1877.25,117
Fronius,Primo GEN24 6.0 plus  **not DE**,Inverter,0,0,Yes,0,14,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1615/primo-gen24-6.0-plus-not-de?c=63,1603.44,14
Huawei,SUN2000-6KTL-L1  **not DE**,Inverter,0,0,Yes,0,206,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2372/sun2000-6ktl-l1-not-de?c=63,684.05,206
Goodwe,GW6K-BT RETROFIT  (+WIFI/3P-METER),Inverter,0,0,Yes,0,9,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/3347/gw6k-bt-retrofit-wifi/3p-meter?c=63,500,9
Fronius,SYMO GEN24 6.0,Inverter,0,0,0,1737302400.0,0,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4241/symo-gen24-6.0?c=63,1361.42,0
SolaX Power,X1-HYBRID-6.0-D G4  **not DE**,Inverter,0,0,Yes,0,11,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/4579/x1-hybrid-6.0-d-g4-not-de?c=63,829.22,11
Fronius,PRIMO GEN24 6.0,Inverter,0,0,Yes,0,7,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4674/primo-gen24-6.0?c=63,1234.78,7
SolarEdge,SE6K SETAPP,Inverter,0,0,Yes,0,151,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14758/se6k-setapp?c=63,708.31,151
Sungrow,SH6.0RS  **not DE/AT/CH**,Inverter,0,0,Yes,0,97,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/14788/sh6.0rs-not-de/at/ch?c=63,736.85,97
SMA,STP 6.0 SMART ENERGY,Inverter,0,0,Yes,0,816,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/23540/stp-6.0-smart-energy?c=63,1613.51,816
Huawei,SUN2000-6KTL-M1 ,Inverter,0,0,Yes,0,257,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/37063/sun2000-6ktl-m1?c=63,791.1,257
SMA,Sunny Boy 6.0-1AV-41 (without Wifi)  *not DE*,Inverter,0,0,Yes,0,90,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38604/sunny-boy-6.0-1av-41-without-wifi-not-de?c=63,724.78,90
SMA,Sunny Boy Storage 6.0* (without Wifi),Inverter,0,0,Yes,0,23,15/12/2024 09:08:32,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/38613/sunny-boy-storage-6.0-without-wifi?c=63,1242.48,23
SolaX Power,X3-MIC-6K-G2,Inverter,0,0,Yes,0,51,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40763/x3-mic-6k-g2?c=63,440,51
SolaX Power,X3-HYBRID-6.0-D G4.2,Inverter,0,0,Yes,0,140,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/40792/x3-hybrid-6.0-d-g4.2?c=63,1355.02,140
SolarEdge,SE6000H HD-WAVE SETAPP  **not DE**,Inverter,0,0,Yes,0,20,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40946/se6000h-hd-wave-setapp-not-de?c=63,650.39,20
Sungrow,SH6.0RT-V112,Inverter,0,0,Yes,0,177,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41133/sh6.0rt-v112?c=63,1419.08,177
Sungrow,SG6.0RT-V115,Inverter,0,0,Yes,0,83,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41625/sg6.0rt-v115?c=63,595.48,83
Goodwe,"GW6000N-EH HYBRID (+ DC-Switch, Wifi, 1P Meter)",Inverter,0,0,Yes,0,136,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42593/gw6000n-eh-hybrid-dc-switch-wifi-1p-meter?c=63,994.5,136
SolarEdge,Home Hub Inverter SE6000H with backup,Inverter,0,0,Yes,0,36,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/52970/home-hub-inverter-se6000h-with-backup?c=63,979.5,36
SMA,Sunny Boy SE 6.0  **not DE**,Inverter,0,0,Yes,0,5,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/53823/sunny-boy-se-6.0-not-de?c=63,1387.1,5
AXITEC,AXIhycon 6H,Inverter,0,0,Yes,0,36,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/54138/axihycon-6h?c=63,1574.45,36
Goodwe,GW 6000* DNS-30 G3,Inverter,0,0,Yes,0,3,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/54471/gw-6000-dns-30-g3?c=63,480,3
Sungrow,SG6.0RS-V13  **not DE/AT/SE**,Inverter,0,0,Yes,0,42,15/12/2024 09:08:33,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/58300/sg6.0rs-v13-not-de/at/se?c=63,571.91,42
Trina Solar,TRH 6K-T2,Inverter,0,0,Yes,0,4,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62063/trh-6k-t2?c=63,1243.86,4
Huawei,SUN2000-6K-MAP0,Inverter,0,0,0,1738252800.0,0,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62423/sun2000-6k-map0?c=63,1123.37,0
SOFAR,HYD 6KTL-3PH,Inverter,0,0,Yes,0,8,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62728/hyd-6ktl-3ph?c=63,1311.57,8
Goodwe,GW6000-ES-20 G2,Inverter,0,0,Yes,0,14,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/64758/gw6000-es-20-g2?c=63,1049.75,14
SolarEdge,SE10K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,92,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54774/se10k-setapp-delta-grid-only-be/no/ph/tw?c=63,885.29,92
Kostal,Plenticore Plus 5.5 G2 hybrid inverter,Inverter,0,0,Yes,0,26,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/41432/plenticore-plus-5.5-g2-hybrid-inverter?c=63,1073.32,26
SolarEdge,SE9K SETAPP DELTA GRID  (ONLY BE/NO/PH/TW),Inverter,0,0,Yes,0,68,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54773/se9k-setapp-delta-grid-only-be/no/ph/tw?c=63,852.31,68
Delta,RPI H5A FLEX,Inverter,0,0,Yes,0,61,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/796/rpi-h5a-flex?c=63,476.99,61
SMA,STP 5.0 TL INT BLUE,Inverter,0,0,Yes,0,217,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/860/stp-5.0-tl-int-blue?c=63,1035.87,217
SMA,Sunny Boy 5.0-1AV-41*,Inverter,0,0,Yes,0,18,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1148/sunny-boy-5.0-1av-41?c=63,796.09,18
Goodwe,GW5K-BT RETROFIT  (+WIFI/3P-METER),Inverter,0,0,Yes,0,9,15/12/2024 09:08:34,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/1441/gw5k-bt-retrofit-wifi/3p-meter?c=63,500,9
Fronius,Primo GEN24 5.0 plus  **not DE**,Inverter,0,0,Yes,0,29,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1613/primo-gen24-5.0-plus-not-de?c=63,1444.42,29
Kostal,PIKO MP PLUS 5.0-2 INT,Inverter,0,0,Yes,0,48,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/1676/piko-mp-plus-5.0-2-int?c=63,927.08,48
Huawei,SUN2000-5KTL-L1  **not DE**,Inverter,0,0,Yes,0,319,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2110/sun2000-5ktl-l1-not-de?c=63,582.87,319
Fronius,Symo GEN24 5.0 plus,Inverter,0,0,Yes,0,194,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/2922/symo-gen24-5.0-plus?c=63,1577.37,194
SolarEdge,SE5K SETAPP  (FOR SHORT PV-STRINGS),Inverter,0,0,Yes,0,27,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2935/se5k-setapp-for-short-pv-strings?c=63,654.01,27
SolarEdge,SE5K-RWS STOREDGE HYBRID,Inverter,0,0,Yes,0,3,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/4179/se5k-rws-storedge-hybrid?c=63,1230.12,3
Fronius,SYMO GEN24 5.0,Inverter,0,0,Yes,0,21,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4240/symo-gen24-5.0?c=63,1181.59,21
Fronius,PRIMO GEN24 5.0,Inverter,0,0,0,1737302400.0,0,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4673/primo-gen24-5.0?c=63,1061.27,0
SolarEdge,SE5K SETAPP,Inverter,0,0,Yes,0,362,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14757/se5k-setapp?c=63,654.01,362
SMA,STP 5.0 SMART ENERGY,Inverter,0,0,Yes,0,537,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/23539/stp-5.0-smart-energy?c=63,1498.75,537
Huawei,SUN2000-5KTL-M1,Inverter,0,0,Yes,0,124,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/37062/sun2000-5ktl-m1?c=63,687.65,124
KACO new energy,BLUEPLANET 5.0 NX1 M2,Inverter,0,0,Yes,0,11,15/12/2024 09:08:35,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38446/blueplanet-5.0-nx1-m2?c=63,521.8,11
SMA,Sunny Boy Storage 5.0* (without Wifi),Inverter,0,0,Yes,0,70,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/storage-inverters/38612/sunny-boy-storage-5.0-without-wifi?c=63,1087.17,70
SolarEdge,SE5K-RWB48BFN4 HOME HUB WITH BACKUP,Inverter,0,0,Yes,0,638,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/39101/se5k-rwb48bfn4-home-hub-with-backup?c=63,1356.76,638
SolaX Power,X1-HYBRID-5.0-D G4.1,Inverter,0,0,Yes,0,14,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/40789/x1-hybrid-5.0-d-g4.1?c=63,787.42,14
SolaX Power,X3-HYBRID-5.0-D G4.2,Inverter,0,0,Yes,0,145,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/40791/x3-hybrid-5.0-d-g4.2?c=63,1304.42,145
SolarEdge,SE5000H HD-WAVE SETAPP,Inverter,0,0,Yes,0,131,15/12/2024 09:08:36,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40945/se5000h-hd-wave-setapp?c=63,543.81,131
