field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Huawei, Warranty Extension For SUN2000 330KTL-H1 3ph Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:43,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-330ktl-h1-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 100KTL-M2 3ph Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:50,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-100ktl-m2-war-10to20y,0.00,0
Fox ESS, H1 1Ph 6.0KW Inverter + 5.76kWh ECS2900 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:33:25,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/fe-h1-6-kw-5-76kwh-ecs2900-bundle,"1,919.18",0
Fox ESS, H1 1Ph 5.0KW Inverter + 5.76kWh ECS2900 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:33:32,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/fe-h1-5-kw-5-76kwh-ecs2900-bundle,"1,883.36",0
Fox ESS, H1 1Ph 3.0KW Inverter + 5.76kWh ECS2900 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:33:39,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/fe-h1-3-kw-5-76kwh-ecs2900-bundle,"1,883.36",0
Fox ESS, H1 1Ph 3.7KW Inverter + 5.76kWh ECS2900 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:33:46,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/fe-h1-3-7-kw-5-76kwh-ecs2900-bundle,"1,883.36",0
Fox ESS, EP5 5.18kWh High-Voltage Battery (10yr Warranty),Battery,,UK,Yes,0,8,15/12/2024 09:33:52,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/fe-ep5-battery-10yr,"1,062.29",8
Fox ESS, EP11 10.36kWh High-Voltage Battery (10yr Warranty),Battery,,UK,Yes,0,9,15/12/2024 09:33:59,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/fe-ep11-battery-10yr,"1,942.06",9
Huawei, Commercial LUNA2000-200KWH-2H1 Smart String ESS,Battery,,UK,0,0,0,15/12/2024 09:34:06,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-commercial-luna2000-200kwh-2h1-ess,"61,328.51",0
Huawei, Commercial LUNA2000-161KWH-2H1 Smart String ESS,Battery,,UK,0,0,0,15/12/2024 09:34:43,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-commercial-luna2000-161kwh-2h1-ess,"54,464.18",0
Huawei, Commercial LUNA2000-129KWH-2H1 Smart String ESS,Battery,,UK,0,0,0,15/12/2024 09:34:52,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-commercial-luna2000-129kwh-2h1-ess,"47,889.44",0
Huawei, Commercial LUNA2000-97KWH-1H1 Smart String ESS,Battery,,UK,0,0,0,15/12/2024 09:35:00,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-commercial-luna2000-97kwh-1h1-ess,"46,570.20",0
Growatt, 1Ph Inverter (Hybrid Or AC-Coupled) Plus AXE LV Battery System,Battery,,UK,0,0,0,15/12/2024 09:35:08,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-axe-lv-battery-system,77.76,0
Growatt, 1Ph Inverter + (3.3kWh To 9.9kWh) LV Battery Storage Bundle,Battery,,UK,0,0,0,15/12/2024 09:35:16,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-1ph-inverter-3-3to9-9kwh-battery-bundle,23.96,0
Growatt, 1Ph Inverter + (6.5kWh To 13kWh) LV Battery Storage Bundle,Battery,,UK,0,0,0,15/12/2024 09:35:23,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-1ph-inverter-6-5to13kwh-battery-bundle,23.47,0
Growatt, 1Ph Inverter Plus ARK XH High Voltage Battery System,Battery,,UK,0,0,0,15/12/2024 09:35:32,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-1ph-inverter-plus-xh-battery-system,24.58,0
Growatt, 3Ph Inverter Plus ARK HV High Voltage Battery System,Battery,,UK,0,0,0,15/12/2024 09:35:40,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-3ph-inverter-plus-hv-battery-system,24.58,0
Huawei, 1Ph Inverter Plus (5kWh To 15kWh) Luna S0 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:35:48,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-1ph-inverter-up-to-15kwh-battery-storage-bundle,"1,968.70",0
Huawei, 1Ph Inverter Plus (20kWh To 30kWh) Luna S0 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:35:56,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-1ph-inverter-20kwh-to-30kwh-battery-storage-bundle,"6,395.92",0
Huawei, MB0 3Ph Inverter Plus (5kWh To 15kWh) Luna2000 S0 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:03,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-5kwh-15kwh-luna-s0-mb0-bundle,"3,158.41",0
Huawei, MB0 3Ph Inverter Plus (20kWh To 30kWh) Luna2000 S0 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:13,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-plus-20kwh-to-30kwh-luna2000-s0-mb0-battery-bundle,"7,585.63",0
Huawei, MB0 3Ph Inverter Plus (35kWh To 45kWh) Luna2000 S0 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:20,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-plus-35kwh-to-45kwh-luna2000-s0-mb0-battery-bundle,"12,012.85",0
Huawei, MB0 3Ph Inverter Plus (50kWh To 60kWh) Luna2000 S0 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:28,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-plus-50kwh-to-60kwh-luna2000-s0-mb0-battery-bundle,"16,440.07",0
Huawei, 1Ph Inverter Plus (7kWh To 21kWh) Luna S1 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:35,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-1ph-inverter-7kwh-to-21kwh-battery-storage-bundle,"2,511.72",0
Huawei, 1Ph Inverter Plus (28kWh To 42kWh) Luna S1 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:42,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-1ph-inverter-28kwh-to-42kwh-battery-storage-bundle,"8,568.00",0
Huawei, MB0 3Ph Inverter Plus (7kWh To 21kWh) Luna2000 S1 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:50,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-7kwh-to-21kwh-luna-s1-mb0-bundle,"3,701.43",0
Huawei, MB0 3Ph Inverter Plus (28kWh To 42kWh) Luna2000 S1 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:36:59,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-28kwh-to-42kwh-luna-s1-mb0-bundle,"9,757.71",0
Huawei, MB0 3Ph Inverter Plus (49kWh To 63kWh) Luna2000 S1 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:37:06,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-49kwh-to-63kwh-luna-s1-mb0-bundle,"15,813.99",0
Huawei, MB0 3Ph Inverter Plus (70kWh To 84kWh) Luna2000 S1 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:37:14,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-3ph-inverter-70kwh-to-84kwh-luna-s1-mb0-bundle,"21,870.27",0
Sungrow, 1Ph Inverter Plus  SBR064 HV Battery Bundle,Battery,,UK,0,0,0,15/12/2024 09:37:21,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-1ph-inverter-plus-sbr064-hv-battery,"2,381.44",0
Sungrow, HV Battery Combo Kit (SBR064) – 6.4kWh,Battery,,UK,Yes,0,18,15/12/2024 09:37:28,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-sbr064-hv-battery-6-4kwh-kit,"1,912.74",18
Growatt, ARK 2.5H-A1 High Voltage Battery (For ARK XH/HV Systems),Battery,,UK,0,12/02/2025,0,15/12/2024 09:37:35,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-ark-2-5h-a1-high-voltage-battery,474.83,0
Growatt, 3.3kWh Li-Ion Solar Battery - LV,Battery,,UK,Yes,0,34,15/12/2024 09:37:42,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-3-3kwh-battery-lv,597.36,34
Growatt, ALP 5.0L-E2 5kWh LV Battery,Battery,,UK,Yes,0,41,15/12/2024 09:37:49,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-alp-5-0l-e2-5kwh-lv-battery,977.59,41
Growatt, APX 5.0P-B1 5kWh HV Battery,Battery,,UK,Yes,0,97,15/12/2024 09:37:56,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-5-0p-b1-5kwh-hv-battery,972.00,97
Growatt, 6.5kWh Solar Battery (LV),Battery,,UK,Yes,0,11,15/12/2024 09:38:03,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-6-5kwh-battery-lv,960.43,11
Growatt, APX 14.3P-B1 14.33kWh HV Battery,Battery,,UK,0,0,0,15/12/2024 09:38:11,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-14-3p-b1-143-3kwh-hv-battery,"2,235.82",0
Growatt, APX55027-P0 BMS,Battery,,UK,Yes,0,15,15/12/2024 09:38:17,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-55027-p0-bms,162.00,15
Growatt, APX 98034-P2 BMS,Battery,,UK,Yes,0,58,15/12/2024 09:38:24,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-98034-p2-bms,257.57,58
Growatt, APX 1000140-C1 BMS,Battery,,UK,0,0,0,15/12/2024 09:38:31,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-1000140-c1-bms,"1,076.30",0
Huawei, LUNA2000 S0 5kWh Battery Module (HV),Battery,,UK,Yes,0,40,15/12/2024 09:38:38,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-luna2000-5-e0-battery,"1,475.74",40
Huawei, LUNA2000 S1 7kWh Battery Module (HV),Battery,,UK,Yes,0,72,15/12/2024 09:38:45,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-luna2000-7-e1-battery,"2,018.76",72
Huawei, LUNA2000 S0 5kW Battery BMU,Battery,,UK,0,0,0,15/12/2024 09:38:52,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-luna2000-5kw-co-bmu,597.52,0
Huawei, LUNA2000 S1 7kWh Battery BMU,Battery,,UK,Yes,0,57,15/12/2024 09:38:59,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-luna2000-7kwh-c1-bmu,744.82,57
Sungrow, SBR 3.2kWh High Voltage Battery Module,Battery,,UK,Yes,0,12,15/12/2024 09:39:06,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-sbr-3-2-kwh-battery-asa00460,957.60,12
Growatt," SPA3000, Single Phase AC Coupled Low Voltage Battery Inverter",Battery,,UK,0,08/01/2025,0,15/12/2024 09:39:14,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-spa3000-ac-coupled,441.31,0
Growatt," SPH 3000 TL BL-UP, 3kW, 1ph, Hybrid Inverter",Battery,,UK,Yes,0,16,15/12/2024 09:39:21,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-sph-3000-tl-bl-up-3kw-1ph-hybrid-inverter,559.73,16
Growatt," MIN 3000 TL-XH, 3.0kW, 1ph, 2MPPT, HV, Hybrid Inverter",Battery,,UK,Yes,0,7,15/12/2024 09:39:28,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-min-3000-tlxh-3kw-1ph-2mppt-hybrid-inverter,327.35,7
Huawei, SUN2000 3KTL-L1 1ph Hybrid Inverter,Battery,,UK,Yes,0,6,15/12/2024 09:39:35,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-3-ktl-l1-1ph-hybrid-inverter,492.96,6
Sungrow, 3kW Single Phase Hybrid Inverter - Dual Tracker,Battery,,UK,Yes,0,3,15/12/2024 09:39:41,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-3kw-single-phase-hybrid-inverter-dual-tracker,468.70,3
Growatt," SPH 3600 TL BL-UP, 3.6kW, 1Ph, Hybrid Inverter",Battery,,UK,Yes,0,9,15/12/2024 09:39:48,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-sph-3600-tl-bl-up-3-6kw-1ph-hybrid-inverter,580.96,9
Growatt," MIN 3600 TL-XH, 3.6kW, 1ph, 2MPPT, HV, Hybrid Inverter",Battery,,UK,Yes,0,18,15/12/2024 09:39:55,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-min-3600-tlxh-3.6kw-1ph-2mppt-hybrid-inverter,345.23,18
Sungrow, 3.6kW Single Phase Hybrid Inverter - Dual Tracker,Battery,,UK,Yes,0,4,15/12/2024 09:40:02,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-3-6kw-single-phase-hybrid-inverter-dual-tracker,536.65,4
Huawei, SUN2000 3.68KTL-L1 1ph Hybrid Inverter,Battery,,UK,Yes,0,10,15/12/2024 09:40:10,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-3-68-ktl-l1-1ph-hybrid-inverter,580.04,10
Huawei, SUN2000 4KTL-L1 1ph Hybrid Inverter,Battery,,UK,Yes,0,20,15/12/2024 09:40:17,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-4-ktl-l1-1ph-hybrid-inverter,603.19,20
Sungrow, 4kW Single Phase Hybrid Inverter - Dual Tracker,Battery,,UK,Yes,0,6,15/12/2024 09:40:24,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-4-0kw-single-phase-hybrid-inverter-dual-tracker,557.56,6
Growatt," SPF 5000 ES, 5.0kWh, 1ph Off-Grid Inverter With Shine WiFi-F",Battery,,UK,0,12/11/2024,0,15/12/2024 09:40:31,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-spf-5000-es-5-0kwh-1ph-off-grid-inverter-with-shine-wifi-f,341.61,0
Growatt," SPH 5000 TL BL-UP, 5kW, 1ph, Hybrid Inverter",Battery,,UK,Yes,0,11,15/12/2024 09:40:38,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-sph-5000-tl-bl-up-5kw-1ph-hybrid-inverter,621.19,11
Growatt," MIN 5000 TL-XH, 5.0kW, 1ph, 2MPPT, HV, Hybrid Inverter",Battery,,UK,Yes,0,18,15/12/2024 09:40:45,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-min-5000-tlxh-5kw-1ph-2mppt-hybrid-inverter,420.08,18
Huawei, SUN2000 5KTL-L1 1ph Hybrid Inverter,Battery,,UK,Yes,0,8,15/12/2024 09:40:52,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-5-ktl-l1-1ph-hybrid-inverter,654.15,8
Sungrow, 5kW Single Phase Hybrid Inverter - Dual Tracker,Battery,,UK,Yes,0,4,15/12/2024 09:40:58,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-5kw-single-phase-hybrid-inverter-dual-tracker,602.87,4
Huawei, SUN2000-5K-MAP0 3ph Hybrid Inverter,Battery,,UK,0,0,0,15/12/2024 09:41:05,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-5k-map0-3ph-hybrid-inverter,784.99,0
Growatt," SPH 6000 TL BL-UP, 6kW, 1ph, Hybrid Inverter",Battery,,UK,Yes,0,11,15/12/2024 09:41:12,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-sph-6000-tl-bl-up-6kw-1ph-hybrid-inverter,639.07,11
Growatt," MIN 6000 TL-XH, 6.0kW, 1ph, 2MPPT, HV, Hybrid Inverter",Battery,,UK,Yes,0,11,15/12/2024 09:41:19,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-min-6000-tlxh-6.0kw-1ph-2mppt-hybrid-inverter,436.84,11
Huawei, SUN2000 6KTL-L1 1ph Hybrid Inverter,Battery,,UK,Yes,0,18,15/12/2024 09:41:26,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-6-ktl-l1-1ph-hybrid-inverter,743.08,18
Sungrow, 6kW Single Phase Hybrid Inverter - Dual Tracker,Battery,,UK,Yes,0,4,15/12/2024 09:41:33,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-6kw-single-phase-hybrid-inverter-dual-tracker,632.49,4
Huawei, SUN2000-6K-MAP0 3ph Hybrid Inverter,Battery,,UK,0,0,0,15/12/2024 09:41:40,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-6k-map0-3ph-hybrid-inverter,877.64,0
Huawei, SUN2000-8K-MAP0 3ph Hybrid Inverter,Battery,,UK,Yes,0,13,15/12/2024 09:41:47,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-8k-map0-3ph-hybrid-inverter,"1,039.75",13
Growatt," SPH 10000 TL3 BH-UP, 10kW, 3ph, Hybrid Inverter",Battery,,UK,Yes,0,1,15/12/2024 09:41:54,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-sph-10000-tl3-bhup-hybrid-inverter,961.95,1
Growatt," MOD 10kW TL3-XH BP, 3ph, HV, Hybrid Inverter",Battery,,UK,Yes,0,2,15/12/2024 09:42:01,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mod-10kw-tl3-xh-bp-3ph-hybrid-inverter,722.85,2
Huawei, SUN2000-10K-MAP0 3ph Hybrid Inverter,Battery,,UK,Yes,0,14,15/12/2024 09:42:08,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-10k-map0-3ph-hybrid-inverter,"1,167.60",14
Growatt," MID 11 KTL3-XH, 11kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:42:15,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-11ktl3-xh-11kw-3ph-hybrid-inverter,755.63,0
Growatt," MID 12 KTL3-XH, 12kW, 3ph, Hybrid Inverter",Battery,,UK,Yes,0,2,15/12/2024 09:42:22,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-12-ktl3-xh-12kw-3ph-hybrid-inverter,788.92,2
Huawei, SUN2000 12K-MAP0 3ph Hybrid Inverter,Battery,,UK,Yes,0,13,15/12/2024 09:42:29,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-12k-map0-3ph-hybrid-inverter,"1,261.17",13
Growatt," MID 13 KTL3-XH, 13kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:42:36,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-13-ktl3-xh-13kw-3ph-hybrid-inverter,810.00,0
Growatt," MID 15 KTL3-XH, 15kW, 3ph, Hybrid Inverter",Battery,,UK,Yes,0,9,15/12/2024 09:42:43,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-15-ktl3-xh-15kw-3ph-hybrid-inverter,819.99,9
Huawei, SUN2000 15K-MB0 3ph Hybrid Inverter,Battery,,UK,Yes,0,16,15/12/2024 09:42:50,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-15k-mb0-3ph-hybrid-inverter,"1,682.67",16
Growatt," MID 17 KTL3-XH, 17kW, 3ph, Hybrid Inverter",Battery,,UK,Yes,0,2,15/12/2024 09:42:57,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-17-ktl3-xh-17kw-3ph-hybrid-inverter,996.41,2
Huawei, SUN2000-17K-MB0 3ph Hybrid Inverter,Battery,,UK,Yes,0,12,15/12/2024 09:43:03,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-17k-mb0-3ph-hybrid-inverter,"1,716.95",12
Growatt," MID 20 KTL3-XH, 20kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:43:11,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-20-ktl3-xh-20kw-3ph-hybrid-inverter,"1,084.07",0
Huawei, SUN2000 20K-MB0 3ph Hybrid Inverter,Battery,,UK,Yes,0,6,15/12/2024 09:43:18,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-20k-mb0-3ph-hybrid-inverter,"1,813.29",6
Growatt," MID 25 KTL3-XH, 25kW, 3ph, Hybrid Inverter",Battery,,UK,Yes,0,1,15/12/2024 09:43:25,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-25-ktl3-xh-25kw-3ph-hybrid-inverter,"1,192.81",1
Huawei, SUN2000 25K-MB0 3ph Hybrid Inverter,Battery,,UK,Yes,0,8,15/12/2024 09:43:32,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-sun2000-25k-mb0-3ph-hybrid-inverter,"1,855.90",8
Growatt," MID 30 KTL3-XH, 30kW, 3ph, Hybrid Inverter",Battery,,UK,Yes,0,15,15/12/2024 09:43:39,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-mid-30ktl3-xh-30kw-3ph-hybrid-inverter,"1,270.48",15
Growatt," WIT 50K-HU, 50kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:43:46,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-wit-50k-hu-50kw-3ph-hybrid-inverter,"5,552.38",0
Growatt," WIT 63K-HU, 63kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:43:53,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-wit-63k-hu-63kw-3ph-hybrid-inverter,"5,975.14",0
Growatt," WIT 75K-HU, 75kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:43:59,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-wit-75k-hu-75kw-3ph-hybrid-inverter,"6,478.89",0
Growatt," WIT 100K-HU, 100kW, 3ph, Hybrid Inverter",Battery,,UK,0,0,0,15/12/2024 09:44:06,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-wit-100k-hu-100kw-3ph-hybrid-inverter,"7,125.78",0
Growatt, AXE 5.0 Base,Battery,,UK,0,0,0,15/12/2024 09:44:14,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-axe-5-0-base,25.28,0
Growatt, APX Battery Base,Battery,,UK,Yes,0,42,15/12/2024 09:44:21,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-battery-base,24.58,42
Growatt, APX Commercial Battery Base,Battery,,UK,0,0,0,15/12/2024 09:44:27,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-commercial-battery-base,166.44,0
Growatt, APX Battery Support Frame,Battery,,UK,0,0,0,15/12/2024 09:44:35,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-battery-support-frame,15.96,0
Huawei, LUNA2000 Battery System Accessories - Shield Covers,Battery,,UK,Yes,0,2,15/12/2024 09:44:41,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-accessory-for-luna2000-ess-shield-covers,98.66,2
Huawei,HUAWEI LUNA2000 Wall Mounting Bracket,Battery,,UK,Yes,0,5,15/12/2024 09:44:48,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-luna2000-wall-mounting-bracket,60.38,5
Huawei, LUNA2000 Battery System Accessory Kit 02233EHU,Battery,,UK,0,0,0,15/12/2024 09:44:55,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/huawei-luna2000-battery-system-accessory-kit-02233ehu,20.71,0
Sungrow, SBR Accessory,Battery,,UK,Yes,0,4,15/12/2024 09:45:02,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/sungrow-sbr-accessory-ast03129,296.21,4
Growatt, ALP Battery Cable Set (2m),Battery,,UK,Yes,0,62,15/12/2024 09:45:09,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-ark-xh-battery-cable-set-1,50.28,62
Growatt, APX Series Connection Cable,Battery,,UK,0,0,0,15/12/2024 09:45:16,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-series-connection-cable,77.67,0
Growatt, APX Commercial Battery Cable,Battery,,UK,0,0,0,15/12/2024 09:45:23,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-commercial-battery-cable,154.23,0
Growatt, APX Battery Parallel Extension Cable,Battery,,UK,Yes,0,20,15/12/2024 09:45:30,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-apx-battery-parallel-extension-cable,67.50,20
Growatt, ARK 2.5H-A1 HV Cable Set,Battery,,UK,0,0,0,15/12/2024 09:45:37,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-ark-2-5h-a1-hv-cable-set,36.00,0
Growatt, ARK 2.5H-A1 Series Cable Set,Battery,,UK,Yes,0,1,15/12/2024 09:45:44,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-ark-2-5h-a1-series-cable-set,40.22,1
Growatt, AXE 5.0 Cable And Base Pack,Battery,,UK,0,05/02/2025,0,15/12/2024 09:45:51,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-axe-5.0-accessories-cable-base,77.76,0
Growatt, Battery Cables For One 3.3KWh Battery Pack,Battery,,UK,Yes,0,26,15/12/2024 09:45:58,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-battery-cables-for-one-3-3kwh-battery-pack,23.96,26
Growatt, Join Battery Cables For Two 3.3KWh Battery Packs (New Version),Battery,,UK,Yes,0,1,15/12/2024 09:46:05,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-battery-cables-for-one-3-3kwh-new,41.07,1
Growatt, Join Battery Cables For Three 3.3KWh Battery Packs,Battery,,UK,Yes,0,6,15/12/2024 09:46:12,ESTG,https://www.alternergy.co.uk/products/solar-pv-battery-storage/growatt-join-battery-cables-for-three-3-3kwh-battery-packs,63.89,6
